,index,date,caption,comments,likes
42,42,2021-12-28 01:56:38,"Extreme Rare Amethyst Geode Cave from Uruguay! Simply love the energy emitting from the deep ""infinite"" cave within!

Stay tune for our upcoming launch in Jan 2022! Check out these cute little geode caves at our store soon. 

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #amethyst #amethystgeodes #uruguayamethyst",0,17
43,43,2021-12-26 03:11:04,"Nila Aromatherapy – Crystal’s Essential Oil Series Giftset – Green Pouch

Click below to find out more:
https://www.gemstory.asia/product/nila-aromatherapy-crystals-essential-oil-series-giftset-green-pouch/

1 Abundance: Brings about life abundance with Sweet Orange, Scot Pine, Siberian Fir, Holy Basil and Patchouli. To encourage joy, love, harmony and peace with Citrine (Stone of abundance, wealth, prosperity, happiness, motivation and life force).
*Consciousness is the power within. Everything in the universe is energy. Crystal AMPLIFY the Consciousness.

2 Love: Open your heart and fill love with Sweet Orange, Geranium, Ylang Ylang, Patchouli and Rose Absolute, and bring about completeness, contentment and endearment with Rose Quartz (Stone of unconditional love, harmony, relationship, compassion, acceptance and forgiveness).
“The best and most beautiful things in the world cannot be seen or even heard, but must be felt with the heart.”

3 Peace: Promotes contentment, peace and reassurance with Cypress, Yuzu, Benzoin, Roman Chamomile and Sandalwood with Amethyst (Stone of mental clarity, calming, destress, wisdom, opportunity and decision making).
*Awakening is becoming AWAKE to the aliveness of THIS MOMENT.

4 Joy: An uplifting blend with Sweet Orange, Grapefruit, Petitgrain, Neroli and Vetiver promotes joy, happiness, confidence with Sunstone (Stone of vitality, independence, happiness, confidence & motivation).
*Simplicity is a state of mind.

5 Harmony: Mindfulness, tranquil and connected to your inner child with Sweet Orange, Frankincense, Cedarwood, White Spruce, German Chamomile with Aquamarine (Stone of peace, serenity, tranquility, inspiration, inner strength, calming & destress).
“Being relaxed, at peace with yourself, confident, emotionally neutral loose, and free-floating – these are the keys to successful performance in almost everything.”
.
5-in-1 Self Love Crystal Series Roll-On set: Abundance, Love, Peace, Joy & Harmony!",0,15
44,44,2021-12-25 03:11:05,"Face Massage Roller Gift Set – Rose Quartz

Click below to find out more:
https://www.gemstory.asia/product/face-massage-roller-rose-quartz/

Give yourself a good self-pamper sesh by treating yourself to a good facial massage daily. “Not only does it rejuvenates the skin to restore that youthful glow,” it also improves lymphatic & blood circulation for a firmer, uplifted appearance.

Apply your daily moisturizer (serum, cream or mask) to clean skin and gently massage. 5 to 10 minutes a day is enough.

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #facialrollers #pamperingkit #wellness #facialcare #rosequartz #personalcare",0,14
45,45,2021-12-25 01:23:49,Wishing all a Merry Christmas! SHINE LIKE A GEM this coming 2022! Stay positive and continue to be blessed with abundance and happiness! 😊 ❤,0,6
46,46,2021-12-24 03:11:05,"Face Massage Roller Gift Set – Black Obsidian

Click below to find out more:
https://www.gemstory.asia/product/face-massage-roller-giftset-black-obsidian/

Give yourself a good self-pamper sesh by treating yourself to a good facial massage daily. “Not only does it rejuvenates the skin to restore that youthful glow,” it also improves lymphatic & blood circulation for a firmer, uplifted appearance.

Apply your daily moisturizer (serum, cream or mask) to clean skin and gently massage. 5 to 10 minutes a day is enough.

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #facialrollers #pamperingkit #wellness #facialcare #o#obsidia  #personalcare",0,9
47,47,2021-12-23 03:11:05,"Face Massage Roller Gift Set – Green Aventurine

Click below to find out more:
https://www.gemstory.asia/product/face-massage-roller-giftset-green-aventurine/

Give yourself a good self-pamper sesh by treating yourself to a good facial massage daily. “Not only does it rejuvenates the skin to restore that youthful glow,” it also improves lymphatic & blood circulation for a firmer, uplifted appearance.

Apply your daily moisturizer (serum, cream or mask) to clean skin and gently massage. 5 to 10 minutes a day is enough.

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #facialrollers #pamperingkit #wellness #facialcare #aventurine #personalcare",1,13
48,48,2021-12-22 03:11:05,"Face Massage Roller Gift Set – Chevron Amethyst

Click below to find out more:
https://www.gemstory.asia/product/face-massage-roller-giftset-amethyst/

Give yourself a good self-pamper sesh by treating yourself to a good facial massage daily. “Not only does it rejuvenates the skin to restore that youthful glow,” it also improves lymphatic & blood circulation for a firmer, uplifted appearance.

Apply your daily moisturizer (serum, cream or mask) to clean skin and gently massage. 5 to 10 minutes a day is enough.

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #facialrollers #pamperingkit #wellness #facialcare #amethyst #personalcare",0,11
49,49,2021-12-21 03:11:08,"𝐆𝐨𝐥𝐝𝐞𝐧 𝐃𝐫𝐮𝐳𝐲 𝐐𝐮𝐚𝐫𝐭𝐳 𝐨𝐧 𝐏𝐞𝐛𝐛𝐥𝐞 𝐇𝐨𝐥𝐝𝐞𝐫

Click to find out more:
https://www.gemstory.asia/product/golden-druzy-quartz-on-pebble-holder/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,5
50,50,2021-12-21 00:42:50,Happy Winter Solstice folks! 祝大家冬至快乐!,0,10
51,51,2021-12-20 03:11:07,"𝐁𝐥𝐚𝐜𝐤 𝐆𝐨𝐥𝐝 𝐋𝐞𝐚𝐟 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐏𝐢𝐧𝐤 𝐊𝐮𝐧𝐳𝐢𝐭𝐞

Click to find out more:
https://www.gemstory.asia/product/black-gold-leaf-display-holder-with-pink-kunzite/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

Read about Pink Kunzite,
https://www.gemstory.asia/gemspedia/kunzite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,11
52,52,2021-12-19 03:11:07,"𝐏𝐞𝐛𝐛𝐥𝐞 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐂𝐥𝐞𝐚𝐫 𝐐𝐮𝐚𝐫𝐭𝐳

Click to find out more:
https://www.gemstory.asia/product/pebble-display-holder-with-clear-quartz/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

Read about Clear Quartz,
https://www.gemstory.asia/gemspedia/milky-white-quartz/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,5
53,53,2021-12-18 03:11:09,"𝐆𝐞𝐧𝐭𝐥𝐞 𝐒𝐞𝐚𝐁𝐫𝐞𝐞𝐳𝐞 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐁𝐥𝐮𝐞 𝐋𝐚𝐜𝐞 𝐀𝐠𝐚𝐭𝐞

Click to find out more:
https://www.gemstory.asia/product/gentle-seabreeze-display-holder-with-blue-lace-agate/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

Read about Blue Lace Agate,
https://www.gemstory.asia/gemspedia/blue-lace-agate/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,6
54,54,2021-12-17 03:11:08,"𝐇𝐞𝐱𝐚𝐠𝐨𝐧 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐃𝐮𝐦𝐨𝐫𝐭𝐢𝐞𝐫𝐢𝐭𝐞

Click to find out more:https://www.gemstory.asia/product/hexagon-display-holder-with-dumortierite/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

Read about Dumortierite,
https://www.gemstory.asia/gemspedia/dumorterite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,8
55,55,2021-12-16 03:11:05,"𝐇𝐞𝐱𝐚𝐠𝐨𝐧 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐊𝐲𝐚𝐧𝐢𝐭𝐞

Click to find out more:https://www.gemstory.asia/product/hexagon-display-holder-with-kyanite/

ONZ combine gems with nature inspired hand-painted pots. By adding a carefully-selected crystal / houseplant, it livens up  and brings peace to your personal space in your home or workplace. It is always the little things that bring joy & make your soul smiles.

Read about Kayanite,
https://www.gemstory.asia/gemspedia/kyanite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,5
56,56,2021-12-15 03:11:06,"𝐇𝐞𝐱𝐚𝐠𝐨𝐧 𝐇𝐚𝐧𝐝𝐩𝐚𝐢𝐧𝐭𝐞𝐝 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐏𝐢𝐧𝐤 𝐑𝐚𝐰 𝐊𝐮𝐧𝐳𝐢𝐭𝐞

Click to find out more:
https://www.gemstory.asia/product/hexagon-handpainted-display-holder-with-pink-raw-kunzite/

Add a little life into your work space or home. Engaging with crystals can have a relaxing & peaceful effect.

ONZ combine gems with nature inspired handpainted pots. By adding a carefully-selected crystal / houseplant, it livens up and brings peace to your personal space in your home or workplace.
It is always the little things that bring joy & make your soul smiles.

Read about Kunzite,
https://www.gemstory.asia/gemspedia/kunzite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",1,7
57,57,2021-12-14 03:11:07,"𝐒𝐡𝐢𝐳𝐞𝐧 “自然” 𝐇𝐚𝐧𝐝𝐛𝐮𝐢𝐥𝐭 𝐏𝐨𝐭𝐭𝐞𝐫𝐲 𝐒𝐞𝐫𝐢𝐞𝐬 
𝑶𝒓𝒈𝒂𝒏𝒊𝒄 𝑳𝒆𝒂𝒇 𝑷𝒍𝒂𝒕𝒆 𝒘𝒊𝒕𝒉 𝑷𝒚𝒓𝒊𝒕𝒆

Click to find out more:
https://www.gemstory.asia/product/shizen-%e8%87%aa%e7%84%b6-handbuilt-pottery-series-organic-leaf-plate-with-pyrite/

Shizen “自然” Handbuilt Pottery Series
Add a little life into your work space or home. Engaging with crystals can have a relaxing & peaceful effect.

Read about Pyrite,
https://www.gemstory.asia/gemspedia/pyrite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving
#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,7
58,58,2021-12-13 03:11:07,"𝐑𝐨𝐮𝐧𝐝 𝐇𝐚𝐧𝐝𝐩𝐚𝐢𝐧𝐭𝐞𝐝 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐂𝐡𝐚𝐥𝐜𝐨𝐩𝐲𝐫𝐢𝐭𝐞

Click to find out more:
https://www.gemstory.asia/product/round-handpainted-display-holder-with-chalcopyrite/

Add a little life into your work space or home. Engaging with crystals can have a relaxing, peaceful effect.

ONZ combine gems with nature inspired handpainted pots. By adding a carefully-selected crystal / houseplant, it livens up
and brings peace to your personal space in your home or workplace.

It is always the little things that bring joy & make your soul smiles.

Read about Chalcopyrite:
https://www.gemstory.asia/gemspedia/chalcopyrite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,7
59,59,2021-12-12 14:34:06,"𝐆𝐨𝐥𝐝 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐑𝐚𝐰 𝐖𝐡𝐢𝐭𝐞 𝐐𝐮𝐚𝐫𝐭𝐳

Click to find out more:
https://www.gemstory.asia/product/gold-display-holder-with-raw-white-quartz/

Add a little life into your work space or home. Engaging with crystals can have a relaxing, peaceful effect.

Read about Quartz:
https://www.gemstory.asia/gemspedia/milky-white-quartz/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,9
60,60,2021-12-12 04:01:31,,0,8
61,61,2021-12-11 03:11:07,"𝐑𝐚𝐢𝐧𝐛𝐨𝐰 𝐅𝐥𝐮𝐨𝐫𝐢𝐭𝐞 𝐒𝐥𝐚𝐛 𝐨𝐧 𝐆𝐨𝐥𝐝 𝐌𝐞𝐭𝐚𝐥 𝐒𝐭𝐚𝐧𝐝𝐞𝐞

Click to find out more:
https://www.gemstory.asia/product/rainbow-fluorite-slab-on-gold-metal-standee/

Add a little life into your work space or home. Engaging with crystals can have a relaxing, peaceful effect.

Read about Rainbow Fluorite:
https://www.gemstory.asia/product/rainbow-fluorite-slab-on-gold-metal-standee/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,22
62,62,2021-12-10 03:11:10,"𝐆𝐨𝐥𝐝 𝐒𝐩𝐢𝐫𝐚𝐥 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐇𝐨𝐥𝐝𝐞𝐫 𝐰𝐢𝐭𝐡 𝐏𝐲𝐫𝐢𝐭𝐞

Click to find out more:
https://www.gemstory.asia/product/gold-spiral-display-holder-with-pyrite/

Add a little life into your work space or home. This is small and can easily fit into corners, tabletops and desks. Engaging with crystals can have a relaxing, peaceful effect.

Read about Malachite,
https://www.gemstory.asia/gemspedia/pyrite/

#gemstory #gemstorysg #gemstoryasia #gemstoryboutique #gemstorybrasbasah #gemstorybrasbasahcomplex #thepowerofcrystals #believeinthepowerwithin #wordofwisdom #positiveenergy #positivevibes #shizen #handbuilt #pottery #自然 #zenpots #crystaldisplay #gifting #festive #giving",0,7
